,Date,Open,High,Low,Close,Change,Trend,Gap
633,2018-11-19,26364.6,26379.1,26204.35,26300.7,-63.89999999999782,Bearish,U
634,2018-11-20,26211.5,26259.4,26041.8,26113.35,-98.15000000000146,Bearish,D
635,2018-11-21,26105.45,26342.05,26060.55,26262.05,156.59999999999854,Bullish,D
636,2018-11-22,26233.65,26323.95,25947.85,25999.45,-234.20000000000073,Bearish,D
637,2018-11-26,26096.0,26396.6,26025.05,26365.6,269.59999999999854,Bullish,U
638,2018-11-27,26286.1,26491.25,26268.65,26443.1,157.0,Bullish,D
639,2018-11-28,26489.65,26584.95,26419.65,26457.95,-31.700000000000728,Bearish,U
640,2018-11-29,26641.6,27003.75,26577.15,26939.6,298.0,Bullish,U
641,2018-11-30,27009.3,27012.7,26764.9,26862.95,-146.34999999999854,Bearish,U
642,2018-12-03,27032.9,27037.1,26791.65,26857.55,-175.35000000000218,Bearish,U
643,2018-12-04,26809.5,26843.8,26644.75,26693.8,-115.70000000000073,Bearish,D
644,2018-12-05,26572.1,26627.35,26443.65,26519.6,-52.5,Bearish,D
645,2018-12-06,26339.1,26359.9,26149.45,26198.3,-140.79999999999927,Bearish,D
646,2018-12-07,26307.4,26659.7,26252.1,26594.3,286.8999999999978,Bullish,U
647,2018-12-10,26073.65,26336.2,26072.0,26102.65,29.0,Bullish,D
648,2018-12-11,25602.25,26227.9,25598.95,26163.4,561.1500000000015,Bullish,D
649,2018-12-12,26286.25,26672.7,26214.75,26643.85,357.59999999999854,Bullish,U
650,2018-12-13,26844.15,26951.45,26723.65,26816.35,-27.80000000000291,Bearish,U
651,2018-12-14,26810.85,26909.0,26732.7,26826.0,15.150000000001455,Bullish,D
652,2018-12-17,26915.45,27051.4,26908.6,27015.8,100.34999999999854,Bullish,U
653,2018-12-18,26917.3,27210.05,26840.8,27174.7,257.40000000000146,Bullish,D
654,2018-12-19,27229.05,27364.35,27214.3,27298.4,69.35000000000218,Bullish,U
655,2018-12-20,27128.65,27309.1,27084.5,27275.1,146.4499999999971,Bullish,D
656,2018-12-21,27261.25,27369.1,26823.1,26869.65,-391.59999999999854,Bearish,D
657,2018-12-24,26877.05,26934.85,26676.95,26714.75,-162.29999999999927,Bearish,U
658,2018-12-26,26634.0,27029.15,26408.15,26986.8,352.7999999999993,Bullish,D
659,2018-12-27,27200.65,27239.95,26845.1,26878.55,-322.1000000000022,Bearish,U
660,2018-12-28,27048.4,27213.45,27039.6,27125.25,76.84999999999854,Bullish,U
661,2018-12-31,27267.8,27286.5,27105.0,27160.2,-107.59999999999854,Bearish,U
662,2019-01-01,27231.4,27430.55,27019.05,27392.4,161.0,Bullish,U
663,2019-01-02,27297.0,27397.55,27077.6,27174.7,-122.29999999999927,Bearish,D
664,2019-01-03,27181.6,27206.2,26923.75,26959.85,-221.75,Bearish,U
665,2019-01-04,26999.7,27274.5,26926.1,27195.0,195.29999999999927,Bullish,U
666,2019-01-07,27378.65,27477.8,27279.55,27304.55,-74.10000000000218,Bearish,U
667,2019-01-08,27301.9,27542.4,27161.95,27509.5,207.59999999999854,Bullish,D
668,2019-01-09,27651.25,27754.45,27409.5,27720.4,69.15000000000146,Bullish,U
669,2019-01-10,27713.55,27713.55,27488.2,27528.55,-185.0,Bearish,D
670,2019-01-11,27602.8,27612.45,27382.45,27453.9,-148.89999999999782,Bearish,U
671,2019-01-14,27389.2,27389.8,27182.2,27248.25,-140.95000000000073,Bearish,D
672,2019-01-15,27317.55,27447.55,27317.1,27400.75,83.20000000000073,Bullish,U
673,2019-01-16,27405.65,27554.75,27403.05,27483.7,78.04999999999927,Bullish,U
674,2019-01-17,27568.6,27611.55,27335.15,27528.75,-39.849999999998545,Bearish,U
675,2019-01-18,27550.05,27576.45,27410.65,27456.7,-93.34999999999854,Bearish,U
676,2019-01-21,27514.55,27622.2,27388.5,27533.6,19.049999999999272,Bullish,U
677,2019-01-22,27526.55,27533.35,27385.4,27482.25,-44.29999999999927,Bearish,D
678,2019-01-23,27493.1,27564.7,27189.6,27250.75,-242.34999999999854,Bearish,U
679,2019-01-24,27273.5,27342.35,27142.8,27266.4,-7.099999999998545,Bearish,U
680,2019-01-25,27261.45,27433.55,27045.2,27115.3,-146.15000000000146,Bearish,D
681,2019-01-28,27041.45,27134.2,26587.95,26653.05,-388.40000000000146,Bearish,D
682,2019-01-29,26616.25,26743.85,26441.55,26573.4,-42.849999999998545,Bearish,D
683,2019-01-30,26789.75,26916.25,26693.7,26825.5,35.75,Bullish,U
684,2019-01-31,26969.15,27325.05,26891.05,27295.45,326.2999999999993,Bullish,U
685,2019-02-01,27334.55,27533.05,26930.45,27085.95,-248.59999999999854,Bearish,U
686,2019-02-04,26974.0,27243.8,26825.55,27186.6,212.59999999999854,Bullish,D
687,2019-02-05,27226.05,27348.25,27153.2,27271.7,45.650000000001455,Bullish,U
688,2019-02-06,27326.2,27428.65,27294.1,27402.35,76.14999999999782,Bullish,U
689,2019-02-07,27424.1,27589.75,27322.95,27387.15,-36.94999999999709,Bearish,U
690,2019-02-08,27302.65,27482.1,27221.25,27294.4,-8.25,Bearish,D
691,2019-02-11,27240.5,27305.9,27151.55,27227.8,-12.700000000000728,Bearish,D
692,2019-02-12,27166.9,27286.65,26988.9,27010.75,-156.15000000000146,Bearish,D
693,2019-02-13,27068.85,27108.0,26839.05,26885.4,-183.4499999999971,Bearish,U
694,2019-02-14,26978.0,27030.0,26818.05,26970.6,-7.400000000001455,Bearish,U
695,2019-02-15,27017.2,27029.95,26635.25,26794.25,-222.95000000000073,Bearish,U
696,2019-02-18,26754.6,26829.95,26617.7,26654.25,-100.34999999999854,Bearish,D
697,2019-02-19,26666.55,26996.45,26625.6,26684.85,18.299999999999272,Bullish,U
698,2019-02-20,26786.0,26985.5,26732.65,26955.5,169.5,Bullish,U
699,2019-02-21,26994.75,27100.9,26973.0,27052.4,57.650000000001455,Bullish,U
700,2019-02-22,26960.05,26997.35,26847.8,26867.55,-92.5,Bearish,D
701,2019-02-25,26934.2,27197.1,26932.65,27159.25,225.04999999999927,Bullish,U
702,2019-02-26,26853.8,27127.25,26736.6,26952.95,99.15000000000146,Bullish,D
703,2019-02-27,27078.1,27189.45,26719.4,26799.3,-278.7999999999993,Bearish,U
704,2019-02-28,26878.0,26920.5,26762.55,26789.9,-88.09999999999854,Bearish,U
705,2019-03-01,26941.0,27076.55,26928.9,27043.9,102.90000000000146,Bullish,U
706,2019-03-05,27068.15,27580.75,26958.1,27554.05,485.8999999999978,Bullish,U
707,2019-03-06,27618.1,27681.65,27492.05,27625.65,7.55000000000291,Bullish,U
708,2019-03-07,27661.0,27815.5,27560.0,27764.6,103.59999999999854,Bullish,U
709,2019-03-08,27686.15,27811.35,27645.4,27761.8,75.64999999999782,Bullish,D
710,2019-03-11,27840.1,28035.6,27791.25,27966.65,126.55000000000291,Bullish,U
711,2019-03-12,28168.2,28488.1,28142.25,28443.7,275.5,Bullish,U
712,2019-03-13,28480.3,28927.7,28353.65,28884.3,404.0,Bullish,U
713,2019-03-14,29028.9,29070.35,28819.75,28923.1,-105.80000000000291,Bearish,U
714,2019-03-15,29007.0,29520.7,28990.85,29381.45,374.4500000000007,Bullish,U
715,2019-03-18,29521.6,29812.0,29361.65,29596.1,74.5,Bullish,U
716,2019-03-19,29702.6,29799.75,29547.7,29767.85,65.25,Bullish,U
717,2019-03-20,29769.65,29885.2,29633.5,29832.2,62.54999999999927,Bullish,U
718,2019-03-22,29920.75,30008.1,29508.7,29582.5,-338.25,Bearish,U
719,2019-03-25,29329.4,29329.4,29156.25,29281.2,-48.20000000000073,Bearish,D
720,2019-03-26,29300.4,29950.15,29278.5,29882.15,581.75,Bullish,U
721,2019-03-27,30034.15,30262.55,29790.25,30019.8,-14.350000000002183,Bearish,U
722,2019-03-28,30064.8,30496.05,29969.1,30420.55,355.75,Bullish,U
723,2019-03-29,30480.35,30499.15,30235.9,30426.8,-53.54999999999927,Bearish,U
724,2019-04-01,30537.6,30648.1,30218.35,30326.5,-211.09999999999854,Bearish,U
725,2019-04-02,30450.1,30452.9,30155.85,30354.25,-95.84999999999854,Bearish,U
726,2019-04-03,30440.85,30602.55,30036.25,30093.3,-347.5499999999993,Bearish,U
727,2019-04-04,30147.3,30245.7,29809.9,29904.9,-242.39999999999782,Bearish,U
728,2019-04-05,30002.85,30174.0,29850.0,30084.65,81.80000000000291,Bullish,U
729,2019-04-08,30201.5,30232.05,29716.6,29845.3,-356.2000000000007,Bearish,U
730,2019-04-09,29901.5,30165.05,29703.55,30113.85,212.34999999999854,Bullish,U
731,2019-04-10,29916.6,30155.75,29768.1,29803.5,-113.09999999999854,Bearish,D
732,2019-04-11,29841.85,29852.25,29640.25,29786.1,-55.75,Bearish,U
733,2019-04-12,29780.55,30000.95,29707.0,29938.55,158.0,Bullish,D
734,2019-04-15,29983.5,30163.1,29919.1,30104.25,120.75,Bullish,U
735,2019-04-16,30236.25,30590.95,30228.2,30531.35,295.09999999999854,Bullish,U
736,2019-04-18,30656.5,30669.8,30142.2,30223.4,-433.09999999999854,Bearish,U
737,2019-04-22,30282.5,30289.9,29647.55,29687.95,-594.5499999999993,Bearish,U
738,2019-04-23,29761.95,29906.5,29455.45,29479.7,-282.25,Bearish,U
739,2019-04-24,29550.5,29914.85,29435.05,29860.8,310.2999999999993,Bullish,U
740,2019-04-25,29927.05,30057.7,29511.95,29561.35,-365.7000000000007,Bearish,U
741,2019-04-26,29764.85,30048.2,29563.15,30013.5,248.65000000000146,Bullish,U
742,2019-04-30,29920.4,29920.4,29550.05,29764.8,-155.60000000000218,Bearish,D
743,2019-05-02,29699.8,29919.35,29638.8,29708.6,8.799999999999272,Bullish,D
744,2019-05-03,29811.65,30121.75,29795.1,29954.15,142.5,Bullish,U
745,2019-05-06,29626.5,29757.4,29528.6,29618.45,-8.049999999999272,Bearish,D
746,2019-05-07,29749.55,29835.5,29244.25,29288.2,-461.34999999999854,Bearish,U
747,2019-05-08,29261.3,29261.3,28951.35,28994.4,-266.8999999999978,Bearish,D
748,2019-05-09,28893.95,29040.3,28784.65,28884.6,-9.350000000002183,Bearish,D
749,2019-05-10,28927.6,29202.85,28900.1,29040.5,112.90000000000146,Bullish,U
750,2019-05-13,29026.65,29049.05,28621.1,28659.95,-366.7000000000007,Bearish,D
751,2019-05-14,28718.75,29058.3,28582.6,28829.2,110.45000000000073,Bullish,U
752,2019-05-15,28925.45,28983.15,28555.15,28616.45,-309.0,Bearish,U
753,2019-05-16,28625.9,28947.6,28525.45,28855.3,229.39999999999782,Bullish,U
754,2019-05-17,28881.4,29559.45,28856.0,29450.15,568.75,Bullish,U
755,2019-05-20,30230.4,30827.85,30111.2,30759.7,529.2999999999993,Bullish,U
756,2019-05-21,30862.1,30926.7,30265.1,30308.4,-553.6999999999971,Bearish,U
757,2019-05-22,30410.65,30675.1,30268.6,30526.8,116.14999999999782,Bullish,U
758,2019-05-23,30962.8,31705.0,30292.35,30409.1,-553.7000000000007,Bearish,U
759,2019-05-24,30685.5,31275.4,30564.4,31212.55,527.0499999999993,Bullish,U
760,2019-05-27,31234.9,31700.75,31142.5,31647.65,412.75,Bullish,U
761,2019-05-28,31711.3,31712.4,31328.6,31597.9,-113.39999999999782,Bearish,U
762,2019-05-29,31459.25,31546.75,31257.9,31295.55,-163.70000000000073,Bearish,D
763,2019-05-30,31256.85,31619.25,31236.1,31537.1,280.25,Bullish,D
764,2019-05-31,31678.9,31783.6,30623.05,31375.4,-303.5,Bearish,U
765,2019-06-03,31406.05,31674.6,31284.7,31653.65,247.60000000000218,Bullish,U
766,2019-06-04,31532.9,31752.7,31512.95,31589.05,56.14999999999782,Bullish,D
767,2019-06-06,31523.95,31541.5,30800.8,30857.4,-666.5499999999993,Bearish,D
768,2019-06-07,30943.15,31139.6,30627.05,31066.55,123.39999999999782,Bullish,U
769,2019-06-10,31259.2,31367.4,30861.3,31034.0,-225.20000000000073,Bearish,U
770,2019-06-11,31172.25,31399.35,30973.35,31265.45,93.20000000000073,Bullish,U
771,2019-06-12,31219.3,31222.3,30911.45,30965.7,-253.59999999999854,Bearish,D
772,2019-06-13,30876.75,31036.9,30638.25,30976.1,99.34999999999854,Bullish,D
773,2019-06-14,30983.45,31032.65,30508.95,30614.35,-369.1000000000022,Bearish,U
774,2019-06-17,30652.0,30684.05,30249.4,30273.25,-378.75,Bearish,U
775,2019-06-18,30299.45,30550.65,30222.85,30351.0,51.54999999999927,Bullish,U
776,2019-06-19,30526.5,30699.15,30242.0,30362.1,-164.40000000000146,Bearish,U
777,2019-06-20,30390.2,30824.55,30220.7,30781.1,390.8999999999978,Bullish,U
778,2019-06-21,30804.95,30804.95,30541.5,30628.35,-176.60000000000218,Bearish,U
779,2019-06-24,30680.95,30783.65,30528.0,30602.05,-78.90000000000146,Bearish,U
780,2019-06-25,30567.65,30913.25,30451.4,30847.05,279.3999999999978,Bullish,D
781,2019-06-26,30809.2,31202.7,30766.65,31162.35,353.1499999999978,Bullish,D
782,2019-06-27,31192.1,31490.6,31158.8,31269.5,77.40000000000146,Bullish,U
783,2019-06-28,31281.0,31308.9,31060.6,31105.2,-175.79999999999927,Bearish,U
784,2019-07-01,31271.0,31450.35,31246.45,31372.2,101.20000000000073,Bullish,U
785,2019-07-02,31414.65,31431.35,31105.1,31283.3,-131.35000000000218,Bearish,U
786,2019-07-03,31347.7,31467.15,31238.5,31382.3,34.599999999998545,Bullish,U
787,2019-07-04,31471.0,31608.35,31428.05,31471.85,0.8499999999985448,Bullish,U
788,2019-07-05,31523.05,31660.75,31323.25,31475.8,-47.25,Bearish,U
789,2019-07-08,31346.85,31370.4,30536.75,30603.85,-743.0,Bearish,D
790,2019-07-09,30533.4,30702.1,30346.7,30569.15,35.75,Bullish,D
791,2019-07-10,30618.05,30728.35,30428.6,30522.1,-95.95000000000073,Bearish,U
792,2019-07-11,30707.0,30788.05,30565.35,30716.55,9.549999999999272,Bullish,U
793,2019-07-12,30789.75,30870.95,30548.3,30601.45,-188.29999999999927,Bearish,U
794,2019-07-15,30688.85,30695.7,30334.2,30445.95,-242.89999999999782,Bearish,U
795,2019-07-16,30532.65,30635.0,30429.9,30570.8,38.14999999999782,Bullish,U
796,2019-07-17,30622.25,30799.7,30568.3,30735.5,113.25,Bullish,U
797,2019-07-18,30705.8,30769.35,30378.6,30430.6,-275.2000000000007,Bearish,D
798,2019-07-19,30515.1,30543.75,29705.75,29770.35,-744.75,Bearish,U
799,2019-07-22,29617.05,29635.15,29194.1,29284.95,-332.09999999999854,Bearish,D
800,2019-07-23,29342.45,29365.8,29078.15,29128.1,-214.35000000000218,Bearish,U
801,2019-07-24,29085.45,29252.4,28871.0,28952.25,-133.20000000000073,Bearish,D
802,2019-07-25,28981.05,29240.8,28931.05,29043.05,62.0,Bullish,U
803,2019-07-26,29062.5,29379.1,28994.5,29325.3,262.7999999999993,Bullish,U
804,2019-07-29,29583.45,29592.95,29104.85,29295.9,-287.5499999999993,Bearish,U
805,2019-07-30,29434.85,29530.3,28737.8,28791.6,-643.25,Bearish,U
806,2019-07-31,28575.45,28979.75,28529.75,28876.0,300.5499999999993,Bullish,D
807,2019-08-01,28660.5,28819.7,28047.35,28367.25,-293.25,Bearish,D
808,2019-08-02,28224.25,28544.55,27936.35,28204.95,-19.299999999999272,Bearish,D
809,2019-08-05,27841.2,27866.55,27389.5,27648.05,-193.15000000000146,Bearish,D
810,2019-08-06,27518.5,28148.4,27503.9,28022.1,503.59999999999854,Bullish,D
811,2019-08-07,28053.85,28175.55,27641.85,27702.05,-351.7999999999993,Bearish,U
812,2019-08-08,27840.1,28227.55,27531.05,28110.45,270.3500000000022,Bullish,U
813,2019-08-09,28293.65,28602.75,28251.75,28431.9,138.25,Bullish,U
814,2019-08-13,28356.8,28358.85,27683.5,27729.1,-627.7000000000007,Bearish,D
815,2019-08-14,27885.5,28107.05,27726.65,28019.2,133.70000000000073,Bullish,U
816,2019-08-16,27920.3,28251.05,27720.95,28217.0,296.7000000000007,Bullish,D
817,2019-08-19,28331.25,28468.9,28146.5,28186.1,-145.15000000000146,Bearish,U
818,2019-08-20,28163.55,28215.4,27839.65,27982.45,-181.09999999999854,Bearish,D
819,2019-08-21,28021.0,28098.9,27666.2,27719.05,-301.9500000000007,Bearish,U
820,2019-08-22,27690.05,27690.05,26975.55,27034.2,-655.8499999999985,Bearish,D
821,2019-08-23,26835.35,27207.3,26560.6,26958.65,123.30000000000291,Bullish,D
822,2019-08-26,27663.95,27995.25,26859.35,27951.35,287.3999999999978,Bullish,U
823,2019-08-27,28106.3,28277.7,27960.8,28126.15,19.850000000002183,Bullish,U
824,2019-08-28,28080.25,28095.55,27634.65,27804.3,-275.9500000000007,Bearish,D
825,2019-08-29,27694.95,27719.05,27239.95,27305.2,-389.75,Bearish,D
826,2019-08-30,27407.9,27586.5,27121.95,27427.85,19.94999999999709,Bullish,U
827,2019-09-03,27239.2,27247.05,26742.6,26824.15,-415.0499999999993,Bearish,D
828,2019-09-04,26785.95,27278.7,26641.35,27123.85,337.8999999999978,Bullish,D
829,2019-09-05,27086.95,27243.95,26815.4,26919.7,-167.25,Bearish,D
830,2019-09-06,26986.5,27311.05,26950.55,27247.9,261.40000000000146,Bullish,U
831,2019-09-09,27240.35,27565.55,26993.9,27504.65,264.3000000000029,Bullish,D
832,2019-09-11,27639.05,27829.65,27551.65,27776.2,137.15000000000146,Bullish,U
833,2019-09-12,27870.8,28062.3,27764.7,27818.5,-52.29999999999927,Bearish,U
834,2019-09-13,27772.0,28126.85,27573.45,28098.75,326.75,Bullish,D
835,2019-09-16,27868.0,28066.7,27798.85,27855.0,-13.0,Bearish,D
836,2019-09-17,27765.1,27851.4,27047.95,27131.75,-633.3499999999985,Bearish,D
837,2019-09-18,27304.7,27414.45,27088.8,27172.65,-132.04999999999927,Bearish,U
838,2019-09-19,27175.45,27175.45,26643.0,26757.65,-417.7999999999993,Bearish,U
839,2019-09-20,26878.65,29418.95,26727.55,28981.55,2102.899999999998,Bullish,U
840,2019-09-23,30039.4,30801.3,29776.3,30566.2,526.7999999999993,Bullish,U
841,2019-09-24,30432.0,30668.1,29889.55,30183.1,-248.90000000000146,Bearish,D
842,2019-09-25,30029.05,30067.6,29470.1,29586.05,-443.0,Bearish,D
843,2019-09-26,29640.55,30718.35,29627.0,30002.6,362.0499999999993,Bullish,U
844,2019-09-27,29974.95,30112.65,29711.35,29876.65,-98.29999999999927,Bearish,D
845,2019-09-30,29674.8,29754.4,28943.45,29103.15,-571.6499999999978,Bearish,D
846,2019-10-01,29226.15,29526.4,28077.35,28725.5,-500.65000000000146,Bearish,U
847,2019-10-03,28606.7,28769.1,28240.8,28414.1,-192.60000000000218,Bearish,D
848,2019-10-04,28681.9,28730.3,27653.7,27731.85,-950.0500000000029,Bearish,U
849,2019-10-07,27909.9,28185.15,27568.35,27767.55,-142.35000000000218,Bearish,U
850,2019-10-09,27901.65,28857.7,27702.05,28785.85,884.1999999999971,Bullish,U
851,2019-10-10,28542.95,28552.75,27914.15,28013.45,-529.5,Bearish,D
852,2019-10-11,28245.55,28604.05,27736.8,28042.5,-203.04999999999927,Bearish,U
853,2019-10-14,28238.5,28553.4,28043.25,28181.95,-56.54999999999927,Bearish,U
854,2019-10-15,28257.85,28694.85,28186.25,28555.1,297.25,Bullish,U
855,2019-10-16,28689.45,28759.35,28305.4,28538.8,-150.65000000000146,Bearish,U
856,2019-10-17,28596.35,29049.05,28487.95,28989.45,393.1000000000022,Bullish,U
857,2019-10-18,28954.8,29249.5,28864.1,29120.25,165.45000000000073,Bullish,D
858,2019-10-22,29416.25,29690.0,29231.2,29411.15,-5.099999999998545,Bearish,U
859,2019-10-23,29478.85,29643.8,29214.05,29459.6,-19.25,Bearish,U
860,2019-10-24,29604.35,29693.25,28994.2,29107.95,-496.3999999999978,Bearish,U
861,2019-10-25,29228.65,29452.1,28923.8,29395.95,167.29999999999927,Bullish,U
862,2019-10-27,29605.4,29644.45,29446.8,29516.3,-89.10000000000218,Bearish,U
863,2019-10-29,29527.6,29997.65,29385.45,29873.05,345.4500000000007,Bullish,U
864,2019-10-30,30005.7,30151.1,29753.0,29987.5,-18.200000000000728,Bearish,U
865,2019-10-31,30168.65,30415.65,29987.15,30066.25,-102.40000000000146,Bearish,U
866,2019-11-01,30196.15,30409.0,30028.9,30330.55,134.39999999999782,Bullish,U
867,2019-11-04,30415.9,30607.05,30227.25,30333.1,-82.80000000000291,Bearish,U
868,2019-11-05,30403.25,30452.7,30091.35,30219.85,-183.40000000000146,Bearish,U
869,2019-11-06,30225.2,30699.0,30013.65,30609.6,384.3999999999978,Bullish,U
870,2019-11-07,30722.6,30821.35,30462.55,30633.15,-89.44999999999709,Bearish,U
871,2019-11-08,30571.3,31108.4,30504.05,30749.4,178.10000000000218,Bullish,D
872,2019-11-11,30664.65,31205.2,30625.8,31115.55,450.8999999999978,Bullish,D
873,2019-11-13,31084.75,31198.5,30488.1,30541.55,-543.2000000000007,Bearish,D
874,2019-11-14,30615.8,30789.2,30338.35,30749.95,134.15000000000146,Bullish,U
875,2019-11-15,30912.4,31165.45,30860.7,31008.4,96.0,Bullish,U
876,2019-11-18,31036.8,31203.55,30901.85,30992.1,-44.70000000000073,Bearish,U
877,2019-11-19,31045.15,31298.05,30974.3,31236.25,191.09999999999854,Bullish,U
878,2019-11-20,31292.35,31471.65,31205.55,31353.85,61.5,Bullish,U
879,2019-11-21,31413.25,31463.15,31243.0,31349.95,-63.29999999999927,Bearish,U
880,2019-11-22,31389.6,31394.2,31055.2,31111.6,-278.0,Bearish,U
881,2019-11-25,31065.1,31591.6,31049.75,31555.9,490.8000000000029,Bullish,D
882,2019-11-26,31692.85,31850.35,31465.85,31718.35,25.5,Bullish,U
883,2019-11-27,31832.75,31916.8,31734.5,31875.95,43.20000000000073,Bullish,U
884,2019-11-28,31981.7,32157.05,31905.9,32122.95,141.25,Bullish,U
885,2019-11-29,32074.15,32086.95,31770.8,31946.1,-128.0500000000029,Bearish,D
886,2019-12-02,32008.3,32024.1,31720.6,31871.45,-136.84999999999854,Bearish,U
887,2019-12-03,31920.1,31936.6,31502.95,31613.35,-306.75,Bearish,U
888,2019-12-04,31549.3,32017.75,31444.0,31979.3,430.0,Bullish,D
889,2019-12-05,32083.8,32126.95,31628.3,31712.95,-370.84999999999854,Bearish,U
890,2019-12-06,31797.15,31883.7,31250.65,31341.55,-455.6000000000022,Bearish,U
891,2019-12-09,31321.4,31537.65,31122.05,31316.65,-4.75,Bearish,D
892,2019-12-10,31386.4,31412.8,31126.0,31160.35,-226.0500000000029,Bearish,U
893,2019-12-11,31151.65,31337.85,30996.4,31256.75,105.09999999999854,Bullish,D
894,2019-12-12,31356.8,31711.45,31352.1,31665.45,308.65000000000146,Bullish,U
895,2019-12-13,31775.55,32105.05,31770.5,32014.25,238.70000000000073,Bullish,U
896,2019-12-16,32159.0,32186.95,31897.75,31974.2,-184.79999999999927,Bearish,U
897,2019-12-17,32082.4,32213.35,31987.35,32140.25,57.849999999998545,Bullish,U
898,2019-12-18,32292.25,32293.65,32017.3,32244.25,-48.0,Bearish,U
899,2019-12-19,32281.65,32328.35,32085.05,32241.45,-40.20000000000073,Bearish,U
900,2019-12-20,32266.85,32443.35,32199.45,32384.95,118.10000000000218,Bullish,U
901,2019-12-23,32381.0,32502.8,32196.85,32339.45,-41.54999999999927,Bearish,D
902,2019-12-24,32337.8,32390.35,32246.05,32280.75,-57.04999999999927,Bearish,D
903,2019-12-26,32276.15,32314.6,31963.25,31997.7,-278.4500000000007,Bearish,D
904,2019-12-27,32142.5,32444.85,32056.25,32412.35,269.84999999999854,Bullish,U
905,2019-12-30,32486.6,32613.1,32248.5,32354.9,-131.6999999999971,Bearish,U
906,2019-12-31,32345.95,32345.95,32108.75,32161.65,-184.29999999999927,Bearish,D
907,2020-01-01,32237.9,32348.0,32057.2,32102.9,-135.0,Bearish,U
